[202900]: 9439ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxRecognitionResult, h=0x0000024A1F750A30, p=0x0000024A1F750A30, tot=1
[202900]: 9439ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x0000024A1F750B30
[202900]: 9439ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxNamedProperties, h=0x0000024A1F750B30, p=0x0000024A1F750B30, tot=6
[202900]: 9439ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='RESULT-Json'; value='{"Id":"7d25b1b993b44bff83d5a1cde8d0dd96","Text":"hey i'm sasha","Offset":13800000,"Duration":14800000,"PrimaryLanguage":{"Language":"en-US"},"Channel":0}'
[202900]: 9439ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='RESULT-ErrorDetails'; value=''
[202900]: 9439ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='SPEECH-SubscriptionKey'; value=''
[202900]: 9439ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='SPEECH-Endpoint'; value=''
[202900]: 9439ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='SPEECH-Region'; value=''
[202900]: 9439ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='SPEECH-AuthToken'; value=''
[202900]: 9439ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='SpeechServiceAuthorization_Type'; value=''
[202900]: 9439ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='SPEECH-ModelId'; value=''
[202900]: 9439ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='SPEECH-Host'; value=''
[202900]: 9439ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='SPEECH-ProxyHostName'; value=''
[202900]: 9439ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='SPEECH-ProxyPort'; value=''
[202900]: 9439ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='SPEECH-ProxyUserName'; value=''
[202900]: 9439ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='SPEECH-ProxyPassword'; value=''
[202900]: 9439ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='SPEECH-ConnectionUrl'; value=''
[202900]: 9439ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='TRANSLATION-ToLanguages'; value=''
[202900]: 9439ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='TRANSLATION-Voice'; value=''
[202900]: 9439ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='TRANSLATION-Features'; value=''
[202900]: 9439ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='INTENT-region'; value=''
[202900]: 9439ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='SPEECH-RecoMode'; value=''
[202900]: 9439ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='SPEECH-RecoLanguage'; value=''
[202900]: 9439ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='SessionId'; value=''
[202900]: 9439ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='SPEECH-UserDefinedQueryParameters'; value=''
[202900]: 9439ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='SPEECH-RecoBackend'; value=''
[202900]: 9439ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='SPEECH-RecoModelName'; value=''
[202900]: 9439ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='SPEECH-RecoModelKey'; value=''
[202900]: 9439ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='SPEECH-RecoModelIniFile'; value=''
[202900]: 9440ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='SPEECH-SynthLanguage'; value=''
[202900]: 9440ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='SPEECH-SynthVoice'; value=''
[202900]: 9440ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='SPEECH-SynthOutputFormat'; value=''
[202900]: 9440ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='SPEECH-SynthEnableCompressedAudioTransmission'; value=''
[202900]: 9440ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='SPEECH-SynthesisBackend'; value=''
[202900]: 9440ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='SPEECH-SynthesisOfflineDataPath'; value=''
[202900]: 9440ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='SPEECH-SynthesisOfflineVoice'; value=''
[202900]: 9440ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='SPEECH-SynthesisModelKey'; value=''
[202900]: 9440ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='SPEECH-VoicesListEndpoint'; value=''
[202900]: 9440ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='SPEECH-InitialSilenceTimeoutMs'; value=''
[202900]: 9440ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='SPEECH-EndSilenceTimeoutMs'; value=''
[202900]: 9440ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='SPEECH-EnableAudioLogging'; value=''
[202900]: 9440ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='SPEECH-LanguageIdMode'; value=''
[202900]: 9440ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='Auto-Detect-Source-Languages'; value=''
[202900]: 9440ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='Auto-Detect-Source-Language-Result'; value='en-US'
[202900]: 9440ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='SpeechServiceResponse_RequestDetailedResultTrueFalse'; value=''
[202900]: 9440ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='SpeechServiceResponse_RequestProfanityFilterTrueFalse'; value=''
[202900]: 9440ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='SpeechServiceResponse_ProfanityOption'; value=''
[202900]: 9440ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='SpeechServiceResponse_PostProcessingOption'; value=''
[202900]: 9440ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='SpeechServiceResponse_RequestWordLevelTimestamps'; value=''
[202900]: 9440ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='SpeechServiceResponse_StablePartialResultThreshold'; value=''
[202900]: 9440ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='SpeechServiceResponse_OutputFormatOption'; value=''
[202900]: 9440ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='SpeechServiceResponse_RequestSnr'; value=''
[202900]: 9440ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='SpeechServiceResponse_TranslationRequestStablePartialResult'; value=''
[202900]: 9440ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='SpeechServiceResponse_RequestWordBoundary'; value=''
[202900]: 9440ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='SpeechServiceResponse_RequestPunctuationBoundary'; value=''
[202900]: 9440ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='SpeechServiceResponse_RequestSentenceBoundary'; value=''
[202900]: 9440ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='SpeechServiceResponse_SynthesisEventsSyncToAudio'; value=''
[202900]: 9440ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='RESULT-Json'; value='{"Id":"7d25b1b993b44bff83d5a1cde8d0dd96","Text":"hey i'm sasha","Offset":13800000,"Duration":14800000,"PrimaryLanguage":{"Language":"en-US"},"Channel":0}'
[202900]: 9440ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='RESULT-ErrorDetails'; value=''
[202900]: 9440ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='RESULT-RecognitionLatencyMs'; value='1357'
[202900]: 9440ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='RESULT-SynthesisFirstByteLatencyMs'; value=''
[202900]: 9440ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='RESULT-SynthesisFinishLatencyMs'; value=''
[202900]: 9440ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='RESULT-SynthesisUnderrunTimeMs'; value=''
[202900]: 9440ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='RESULT-SynthesisConnectionLatencyMs'; value=''
[202900]: 9440ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='RESULT-SynthesisNetworkLatencyMs'; value=''
[202900]: 9440ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='RESULT-SynthesisServiceLatencyMs'; value=''
[202900]: 9440ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='RESULT-SynthesisBackend'; value=''
[202900]: 9440ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='CancellationDetails_Reason'; value=''
[202900]: 9440ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='CancellationDetails_ReasonText'; value=''
[202900]: 9440ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='CancellationDetails_ReasonDetailedText'; value=''
[202900]: 9440ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='RESULT-LanguageUnderstandingJson'; value=''
[202900]: 9440ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='AudioConfig_DeviceNameForCapture'; value=''
[202900]: 9440ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='AudioConfig_NumberOfChannelsForCapture'; value=''
[202900]: 9440ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='AudioConfig_SampleRateForCapture'; value=''
[202900]: 9440ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='AudioConfig_BitsPerSampleForCapture'; value=''
[202900]: 9440ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='AudioConfig_AudioSource'; value=''
[202900]: 9440ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='AudioConfig_DeviceNameForRender'; value=''
[202900]: 9440ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='AudioConfig_PlaybackBufferLengthInMs'; value=''
[202900]: 9440ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='AudioConfig_AudioProcessingOptions'; value=''
[202900]: 9441ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='SPEECH-LogFilename'; value=''
[202900]: 9441ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='SPEECH-SegmentationSilenceTimeoutMs'; value=''
[202900]: 9441ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='DIALOG-ApplicationId'; value=''
[202900]: 9441ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='DIALOG-DialogType'; value=''
[202900]: 9441ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='DIALOG-InitialSilenceTimeout'; value=''
[202900]: 9441ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='DIALOG-FromId'; value=''
[202900]: 9441ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='DIALOG-ConversationId'; value=''
[202900]: 9441ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='DIALOG-CustomVoiceDeploymentIds'; value=''
[202900]: 9441ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='DIALOG-SpeechActivityTemplate'; value=''
[202900]: 9441ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='CONVERSATION-ParticipantId'; value=''
[202900]: 9441ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='DIALOG-RequestBotStatusMessages'; value=''
[202900]: 9441ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='DIALOG-ConnectionId'; value=''
[202900]: 9441ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='DataBuffer_TimeStamp'; value=''
[202900]: 9441ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='DataBuffer_UserId'; value=''
[202900]: 9441ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='PronunciationAssessment_ReferenceText'; value=''
[202900]: 9441ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='PronunciationAssessment_GradingSystem'; value=''
[202900]: 9441ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='PronunciationAssessment_Granularity'; value=''
[202900]: 9441ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='PronunciationAssessment_EnableMiscue'; value=''
[202900]: 9441ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='PronunciationAssessment_PhonemeAlphabet'; value=''
[202900]: 9441ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='PronunciationAssessment_NBestPhonemeCount'; value=''
[202900]: 9441ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='PronunciationAssessment_Json'; value=''
[202900]: 9441ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='PronunciationAssessment_Params'; value=''
[202900]: 9441ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:478 ISpxNamedProperties::GetStringValue: this=0x0000024A1F750B30; name='SpeakerRecognition_Api_Version'; value=''
[202900]: 9441ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:180 CSpxHandleTable::StopTracking(h) h=0x0000024A3CEC7BA0
[202900]: 9441ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:195 CSpxHandleTable::StopTracking(h) class=ISpxRecognitionEventArgs, h=0x0000024A3CEC7BA0, p=0x0000024A3CEC7BA0, tot=0
[202900]: 9441ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:180 CSpxHandleTable::StopTracking(h) h=0x0000024A1F750A30
[202900]: 9441ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:195 CSpxHandleTable::StopTracking(h) class=ISpxRecognitionResult, h=0x0000024A1F750A30, p=0x0000024A1F750A30, tot=0
[202900]: 9441ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:180 CSpxHandleTable::StopTracking(h) h=0x0000024A1F750B30
[202900]: 9441ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:195 CSpxHandleTable::StopTracking(h) class=ISpxNamedProperties, h=0x0000024A1F750B30, p=0x0000024A1F750B30, tot=5
[202900]: 9441ms SPX_DBG_TRACE_SCOPE_EXIT:  recognizer.cpp:323 CSpxRecognizer::FireResultEvent
[202900]: 9441ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:1692 DispatchEvent task complete!
[40947]: 9521ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:534 Received audio chunk: time: 2025-08-29T13:16:45.9516021Z, size:3200.
[40947]: 9522ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:548 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 134400 bytes (4200 msec)
[40947]: 9522ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:165 [0000024A1F8F9AC0] m_bytesTransited = 137600, unacknowledgedAudioDuration = 4200 msec, packetAudioDelay = 0 msec
[871326]: 9522ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:295 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024A1CC724C0) Sending Audio ... size=3200
[871326]: 9522ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1277 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[871326]: 9522ms SPX_TRACE_INFO:  usp_connection.cpp:788 TS:4308, Write 3200 bytes audio data.
[871326]: 9522ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:688 [0000024A1F96BAA0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[871326]: 9532ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024A1F92DE20] Web socket sending message. Time: 2025-08-29T13:16:45.9618704Z, TimeInQueue: 10ms, IsBinary: 1, Path: audio, Size:3316 B
[871326]: 9532ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024A1F92DE20] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[40947]: 9621ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:534 Received audio chunk: time: 2025-08-29T13:16:46.0515603Z, size:3200.
[40947]: 9621ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:548 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 137600 bytes (4300 msec)
[40947]: 9621ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:165 [0000024A1F8F9AC0] m_bytesTransited = 140800, unacknowledgedAudioDuration = 4300 msec, packetAudioDelay = 0 msec
[871326]: 9622ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:295 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024A1CC724C0) Sending Audio ... size=3200
[871326]: 9622ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1277 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[871326]: 9622ms SPX_TRACE_INFO:  usp_connection.cpp:788 TS:4408, Write 3200 bytes audio data.
[871326]: 9622ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:688 [0000024A1F96BAA0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[871326]: 9622ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024A1F92DE20] Web socket sending message. Time: 2025-08-29T13:16:46.0518595Z, TimeInQueue: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[871326]: 9622ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024A1F92DE20] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[40947]: 9721ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:534 Received audio chunk: time: 2025-08-29T13:16:46.1515818Z, size:3200.
[40947]: 9721ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:548 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 140800 bytes (4400 msec)
[40947]: 9722ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:165 [0000024A1F8F9AC0] m_bytesTransited = 144000, unacknowledgedAudioDuration = 4400 msec, packetAudioDelay = 0 msec
[871326]: 9722ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:295 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024A1CC724C0) Sending Audio ... size=3200
[871326]: 9722ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1277 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[871326]: 9722ms SPX_TRACE_INFO:  usp_connection.cpp:788 TS:4508, Write 3200 bytes audio data.
[871326]: 9722ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:688 [0000024A1F96BAA0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[871326]: 9735ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024A1F92DE20] Web socket sending message. Time: 2025-08-29T13:16:46.1647802Z, TimeInQueue: 12ms, IsBinary: 1, Path: audio, Size:3316 B
[871326]: 9735ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024A1F92DE20] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[40947]: 9821ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:534 Received audio chunk: time: 2025-08-29T13:16:46.2514848Z, size:3200.
[40947]: 9821ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:548 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 144000 bytes (4500 msec)
[40947]: 9821ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:165 [0000024A1F8F9AC0] m_bytesTransited = 147200, unacknowledgedAudioDuration = 4500 msec, packetAudioDelay = 0 msec
[871326]: 9821ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:295 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024A1CC724C0) Sending Audio ... size=3200
[871326]: 9821ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1277 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[871326]: 9821ms SPX_TRACE_INFO:  usp_connection.cpp:788 TS:4608, Write 3200 bytes audio data.
[871326]: 9822ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:688 [0000024A1F96BAA0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[871326]: 9831ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024A1F92DE20] Web socket sending message. Time: 2025-08-29T13:16:46.2612912Z, TimeInQueue: 9ms, IsBinary: 1, Path: audio, Size:3316 B
[871326]: 9831ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024A1F92DE20] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[40947]: 9922ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:534 Received audio chunk: time: 2025-08-29T13:16:46.3518229Z, size:3200.
